Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,22,VNM,GM,wonderfultime,Tuan Minh Le,3088,W464B,W426W,W360B,W25W,W16B,W8W,L2W,W4B,W13W,W3W,W7B,10,73.5,73.5,64,0,10,5,2993
2,2,USA,GM,Hikaru,Hikaru Nakamura,3276,W163B,W382W,W333B,W46W,W5B,W301W,W1B,D3W,D7B,W29W,D6W,9.5,77,79.5,66,0,8,4,2974
3,7,USA,GM,Konavets,Sam Sevian,3134,W465W,W170B,W275W,W259W,W318B,W9W,W7B,D2B,W23W,L1B,W10W,9.5,67,67,52.25,0,9,3,2972
4,9,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W83W,W419B,W51W,W323B,D10W,W305W,D28B,L1W,W22B,W44W,W20B,9,72,73.5,55.5,0,8,4,2879
5,20,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W332B,W48W,W49B,W345W,L2W,W129B,W12W,D303B,D33W,W45B,W17W,9,70.5,74,57.5,0,8,4,2835
6,32,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W213B,W427W,D316B,W371B,W41W,W67B,L19W,W73B,W302W,W16W,D2B,9,63.5,64.5,49.5,0,8,4,2850
7,1,CHL,GM,nihalsarin,Nihal Sarin,3211,W55W,W429B,W326W,W319B,W13W,W19B,L3W,W10B,D2W,W28B,L1W,8.5,76.5,77.5,53.25,0,8,5,2982
8,3,RUS,GM,Grischuk,Alexander Grischuk,3058,W416W,W391B,W311W,W12B,D28W,L1B,W18W,D9B,D17W,W34W,W32B,8.5,72.5,74,52,0,7,3,2873
9,43,ESP,GM,AlexeiShirov,Alexei Shirov,2822,W418W,W449B,W76W,W68W,W29B,L3B,D35W,D8W,W51B,W19B,D23W,8.5,70.5,71.5,50,0,7,4,2884
10,37,FRA,IM,kingofthenil,Mahel Boyer,2909,W354W,W403B,W158W,W306W,D4B,W33W,W302B,L7W,W31B,W301W,L3B,8.5,69.5,71.5,49,0,8,3,2915
11,16,VNM,GM,LiemLe,Liem Le,3043,W226B,W357W,L124B,W111W,W36B,L14W,D22B,W105W,W40B,W35W,W42B,8.5,68,71,53,0,8,4,2688
12,53,RUS,GM,Vladimir_Zakhartsov,Vladimir Zakhartsov,2908,W207W,W138B,W59W,L8W,W125B,W327W,L5B,W170W,W68B,D23B,W28W,8.5,66.5,70.5,49,0,8,3,2806
13,18,DEU,GM,Msb2,Matthias Bluebaum,3112,W330B,W428W,W385B,W37W,L7B,W320W,W44B,W32W,L1B,D14B,W33W,8.5,66.5,67.5,44.75,0,8,3,2862
14,69,CHN,NM,Abund,Qingyu Yuan,2734,W89W,W439B,W351W,L29W,W260B,W11B,L20W,W308B,W53B,D13W,W31B,8.5,64.5,65.5,45.75,0,8,6,2815
15,56,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2838,D133B,W424W,W143B,W331W,W244B,L302B,W85W,L31B,W39B,W70W,W29B,8.5,60.5,62,45.25,0,8,4,2723
16,5,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W336W,W223B,W22W,W84B,L1W,D38B,W41W,W305B,D20W,L6B,W52B,8,73,77,50.25,0,7,4,2851
17,38,USA,GM,TigrVShlyape,Gata Kamsky,2866,W99B,W431W,L68B,W93W,W80W,D18B,W67W,W128B,D8B,W55W,L5B,8,70,71,47.25,0,7,2,2737
18,95,POL,FM,carokannlover213,Patryk Cieslak,2835,W200W,W430B,L29B,W102W,W37B,D17W,L8B,D82B,W59W,W48B,W47W,8,69.5,70.5,47.25,0,7,3,2759
19,8,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W79B,W327W,W321B,W69W,W324B,L7W,W6B,L28W,W50B,L9W,W54B,8,68.5,72.5,48,0,8,6,2887
20,23,USA,GM,Shankland,Sam Shankland,2903,D219W,W381B,W73W,W372B,D67B,W45W,W14B,D301W,D16B,W24W,L4W,8,67.5,70,48,0,6,3,2818
21,125,USA,FM,Bryanl106,Bryan Enming Lin,2736,W114B,W198W,W303B,W30W,L301B,L47B,W86W,L56W,W310B,W46W,W45W,8,67,71.5,50,0,8,3,2769
22,83,DEU,FM,RandomNoob04,Moritz Weishäutel,2712,W193W,W358B,L16B,D71W,W189B,W83W,D11W,W307B,L4W,W98W,W61B,8,65.5,68.5,44,0,7,4,2736
23,10,RUS,GM,lachesisQ,Ian Nepomniachtchi,3160,W364B,L389W,W330B,W48W,W85W,W334B,W30W,W57B,L3B,D12W,D9B,8,65.5,67.5,47.5,0,7,4,2802
24,110,CAN,GM,attack2mateU,Razvan Preotu,2724,D165W,W77B,L70W,W133B,D356W,W92W,W327B,W47W,W56B,L20B,W55W,8,63,66,47.5,0,7,4,2651
25,107,PER,IM,GianmarcoVaR,Gianmarco Leiva,2866,W75B,W420W,W120B,L1B,L32W,L312B,W362W,W336B,W104W,W56W,W57B,8,62,63.5,41,0,8,4,2759
26,90,FRA,GM,cassoulet,Jonathan Dourérassou,2835,L70B,L406W,W166W,L90B,W182W,W164B,W141W,W62W,W132B,W101W,W44B,8,59,61,46,0,8,3,2506
27,6,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,L388B,W162W,L226B,W192W,D77B,W212B,D72W,W106W,W125B,W304W,W49B,8,55.5,57.5,45,0,7,3,2570
28,21,MEX,GM,Jospem,Jose Martinez,3073,W141W,W78B,W35W,W124B,D8B,W74W,D4W,W19B,D29W,L7W,L12B,7.5,76,81.5,52,0,6,3,2925
29,11,CAN,GM,hansen,Eric Hansen,2969,W102W,W87B,W18W,W14B,L9W,W323W,W47B,W120W,D28B,L2B,L15W,7.5,76,80,49.75,0,7,3,2897
30,41,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,W91W,W128B,W98W,L21B,W58W,W107B,L23B,D39W,L36B,W75W,W53W,7.5,70,75.5,48.25,0,7,2,2711
31,13,IND,GM,vi_pranav,Pranav V,3103,W103W,D33B,D125W,D78B,W361W,W307B,W74B,W15W,L10W,W36B,L14W,7.5,70,73,46.25,0,6,3,2727
32,24,IRN,FM,rezamahdavi2008,Reza Mahdavi,2996,W466B,W111W,W58B,L67W,W25B,W325B,W51W,L13B,W49W,D33B,L8W,7.5,70,70,42.75,0,7,4,2785
33,156,ARE,GM,Grebnev_A,Aleksey Grebnev,2742,W211W,D31W,W377B,W346B,W343W,L10B,W38W,W43W,D5B,D32W,L13B,7.5,67,69.5,40.5,0,6,2,2933
34,79,USA,IM,Lennis93,Lennis Martinez Ramirez,2758,W136W,L71B,W310W,W88B,L230W,W130W,W79B,D42W,W128W,L8B,W68B,7.5,63.5,67.5,44.75,0,7,3,2638
35,112,BDI,FM,RuperezA,Antonio Ruperez Benito,2728,W190W,W208B,L28B,W103W,W350W,W319B,D9B,L302W,W38W,L11B,W70W,7.5,63.5,66.5,39.75,0,7,2,2815
36,98,POL,GM,Byniolus,Zbigniew Pakleza,2842,W355B,W131W,L302W,W312B,L11W,W356B,W159W,D70B,W30W,L31W,W79B,7.5,61.5,64.5,38.75,0,7,4,2711
37,72,NOR,FM,ELECTRODYNAMIC_DRACULA,Havard Haug,2884,W366B,W130W,W340B,L13B,L18W,W106W,L184B,D79W,W127B,W128W,W80B,7.5,61,64,39.25,0,7,4,2632
38,54,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,L432B,W196W,W447B,W81W,W110B,D16W,L33B,W85W,L35B,W87W,W67B,7.5,60.5,61.5,41.5,0,7,3,2668
39,101,USA,IM,IMRosen,Eric Rosen,2714,W406W,W443B,L301B,W398W,L120B,W102W,W62B,D30B,L15W,W88W,W69B,7.5,59.5,60.5,34.75,0,7,3,2725
40,92,RUS,IM,WildBizon,Alexander Gutenev,2739,L430B,W461W,W91B,D83W,L137B,W118W,W146B,W71B,L11W,W81W,W72B,7.5,59,59.5,41.25,0,7,4,2572
41,91,NLD,IM,DeTimmerman,Mark Timmermans,2736,W482W,D244B,W189W,W370B,L6B,W146W,L16B,W113W,L42B,W140W,W73B,7.5,58.5,58.5,32.25,0,7,2,2661
42,206,INT,FM,x-2509604246,,2608,W409B,D334W,D100B,L44W,W256B,W335W,W325W,D34B,W41W,W303B,L11W,7.5,58,60,35.75,0,6,3,2801
43,31,DEU,GM,rasmussvane,Rasmus Svane,2941,W92W,L384B,W332W,L347B,W363W,W60B,W71W,L33B,W76W,D67W,W74B,7.5,57,59,43.25,0,7,2,2622
