Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W477B,W77W,W336B,W23W,W37B,W310W,D31B,W18W,D5B,W3W,D2W,9.5,76,76,63.25,0,8,3,2990
2,5,USA,GM,jefferyx,Jeffery Xiong,3067,D48B,W119W,W422B,W49W,D98W,W29B,W17W,W16B,D9W,W5W,D1B,9,77,78.5,63,0,7,3,2887
3,4,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W82W,W154B,W41W,L21B,W313W,W98B,W319W,W15B,W8W,L1B,W16W,9,74.5,79.5,62,0,9,3,2909
4,3,USA,GM,SpeedofLight0,Andrew Hong,3111,W391B,W213W,W7B,W73W,L16W,W43B,L18W,W61B,W23W,W37B,W19W,9,73,75,59,0,9,5,2851
5,2,USA,GM,Hikaru,Hikaru Nakamura,3276,W493W,W350B,W60W,W334B,W19W,W16B,D15W,W31B,D1W,L2B,W12W,9,73,73,55.25,0,8,4,2977
6,9,DEU,GM,Msb2,Matthias Bluebaum,3112,W230B,W62W,L99B,W48W,W102W,W44B,D32B,W51W,W22B,D15W,W25B,9,71.5,75.5,61.75,0,8,4,2776
7,84,CAN,GM,KNVB,Aman Hambleton,2814,W229B,W147W,L4W,W395B,W138B,W46W,W316W,D310B,W314B,D9W,W15B,9,66,68,51,0,8,5,2865
8,8,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W478W,W85B,W397W,D98B,W318B,W323W,D20B,W25W,L3B,W311W,W17W,9,64,64,48,0,8,2,2884
9,13,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3026,W70B,W54W,D101B,D50W,W52B,W335W,W73B,W311W,D2B,D7B,D10W,8.5,74,78,58.25,0,6,3,2807
10,72,CHL,IM,DrKerfuffle,,2802,W253W,W138B,W353B,W46W,W316W,L15B,D37B,W35W,D18B,W31W,D9B,8.5,68,71,51,0,7,2,2886
11,38,AZE,GM,Durarbayli,Vasif Durarbayli,2925,D475W,W88B,W104W,L164B,W152W,W33B,L43W,W38B,W78W,W80W,W35B,8.5,65.5,66,53.75,0,8,4,2674
12,11,MEX,GM,Jospem,Jose Martinez,3073,W472B,W366W,W100B,D318W,W194W,L20B,W58W,W74B,W313B,W310W,L5B,8.5,63,64,44.5,0,8,4,2857
13,32,NOR,FM,ELECTRODYNAMIC_DRACULA,Havard Haug,2884,D88W,W475B,W142W,W139B,W164W,L18B,L315B,W103W,W95B,W74W,W34B,8.5,62.5,63,46.25,0,8,4,2740
14,39,BRA,GM,GMKrikor,Krikor Sevag Mekhitarian,2790,D426B,W412W,L57B,W114W,W387W,L164B,W66B,W77W,W79B,W84W,W37W,8.5,56.5,58,45.25,0,8,2,2632
15,16,PER,IM,MITerryble,Renato Terry,3002,W228W,W264B,W33W,W74B,W32W,W10W,D5B,L3W,W43B,D6B,L7W,8,77,80,53,0,7,3,2881
16,26,BEL,GM,DanielDardha2005,Daniel Dardha,2911,W277W,W155B,W110W,W99W,W4B,L5W,W30B,L2W,W44B,W21W,L3B,8,76.5,78.5,51.5,0,8,4,2897
17,40,USA,GM,TigrVShlyape,Gata Kamsky,2866,W331W,W144B,W87W,W86B,W34W,L31W,L2B,W53W,W52B,W18W,L8B,8,73.5,78,52.5,0,8,3,2879
18,12,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,W94W,W448B,D43W,W101W,W346B,W13W,W4B,L1B,D10W,L17B,W51W,8,73.5,74.5,49.25,0,7,3,2866
19,23,HUN,GM,sergiochess83,Sergey Grigoriants,3000,W455B,W235W,W165B,W337W,L5B,W36W,L51B,W60W,W27B,W312W,L4B,8,67.5,68.5,43.5,0,8,3,2829
20,21,ARE,IM,Kirill_Klukin,Kirill Klukin,2907,W288B,W26W,W320B,D346W,W327B,W12W,D8W,L34B,L21B,W109W,W43B,8,67,68,46.25,0,7,4,2839
21,50,USA,IM,chenxiaoyuer,Ryo Chen,2907,W146W,W289B,W328W,W3W,L310B,L55W,W222B,W81B,W20W,L16B,W54W,8,67,68,45.5,0,8,3,2773
22,34,ESP,GM,Fandorine,Maksim Chigaev,2933,W259W,L45B,W141W,W90B,D38W,W351B,W42W,W315B,L6W,D58B,W50W,8,66,69,45.75,0,7,3,2723
23,47,UKR,GM,eljanov,Pavel Eljanov,2862,W170B,W143W,W372B,L1B,D347W,W348W,D50B,W55W,L4B,W57W,W56B,8,64,67,43.25,0,7,3,2754
24,31,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2838,W305B,L372W,W116B,W328B,W56W,L30B,D40W,W139W,W39B,D43W,W53W,8,63,63,44.75,0,7,4,2661
25,27,BIH,IM,mbojan,Bojan Maksimović,2948,W434B,L47W,W427B,W372W,W111B,W99W,W54W,L8B,W50W,W51B,L6W,8,62.5,64,39,0,8,4,2746
26,159,SWE,FM,FedaMaster,Deniz Arman,2654,W269B,L20B,W388W,W179B,W61B,L32W,L44W,W225B,W106W,W98B,W58W,8,60,62.5,40,0,8,5,2707
27,58,SWE,NM,Chessgod9oninsta,,2807,W332W,L375B,W168W,D387B,W48W,W145B,D314W,W45B,L19W,W104B,W59W,8,59,61.5,46.25,0,7,3,2646
28,10,USA,GM,spicycaterpillar,Ray Robson,3072,W385W,W145B,L327W,L47B,W199W,W344B,L80W,W330B,W75B,W33W,W44B,8,57.5,60,42,0,8,5,2626
29,53,PNG,IM,2bf41-0,Kirk Ghazarian,2834,L362B,W494W,W199B,W373W,W338B,L2W,W104B,D75W,D57B,W62W,W69W,8,57,57,38.25,0,7,3,2643
30,98,RUS,FM,Gangsterrito,Yurii Khodko,2683,W388B,L282W,W130B,W369W,W365B,W24W,L16W,W319B,L311B,W105W,W71B,8,55.5,57.5,40.5,0,8,5,2695
31,6,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W449W,W76B,W39W,W107B,W319W,W17B,D1W,L5W,L37B,L10B,W49W,7.5,74.5,75.5,45.75,0,7,3,2891
32,44,USA,GM,dretch,Conrad Holt,2871,W215W,W441B,W47W,W167W,L15B,W26B,D6W,L43B,L33B,W87W,W79W,7.5,68.5,69.5,42.5,0,7,2,2720
33,105,POL,FM,crazy_but_lazy,Jan Kokoszczynski,2657,W197W,W68B,L15B,W371W,D353B,L11W,W168B,W42B,W32W,L28B,W82W,7.5,66,69,42.75,0,7,3,2697
34,7,BLR,GM,DenLaz,Denis Lazavik,3104,W113B,W222W,W361B,W317W,L17B,D148W,W55B,W20W,L310W,W73B,L13W,7.5,66,69,42.25,0,7,4,2825
35,30,USA,GM,HeartAblaze,,2844,W252W,W55B,W92W,D327B,L43W,W101B,W324W,L10B,W315W,W313B,L11W,7.5,64.5,67.5,41.25,0,7,3,2751
36,79,UKR,GM,Mikhail_Golubev,Mikhail Golubev,2598,L108B,W200W,W279B,W134B,W113W,L19B,L45W,W70B,D91W,W90B,W92W,7.5,63.5,65.5,41.25,0,7,4,2591
37,20,INT,FM,Bauman_Guy,Konstantin Popov,2907,W447W,W440B,W348W,W360B,L1W,W121B,D10W,W148B,W31W,L4W,L14B,7.5,62,63,31.75,0,7,4,2884
38,120,TUR,IM,nabukatnezarr,Melih YURTSEVEN,2603,W195B,L353W,W103W,W171B,D22B,L313W,W169B,L11W,W331W,W135B,W73W,7.5,60,63.5,41,0,7,4,2616
39,87,SRB,FM,Mikasinski,Mihailo Djokic,2658,W479W,W63B,L31B,L363W,W215B,W368W,D90B,W328W,L24W,W117B,W85W,7.5,56,56,34.25,0,7,3,2647
40,223,AZE,IM,Revan_2002,Ravan Aliyev,2747,U--,L93B,W174W,W166B,W175W,W371B,D24B,W329W,L73B,W158W,W74B,7.5,52.5,55.5,38.5,0,7,3,2640
41,86,SPM,IM,AaravDenglaOfficial,Aarav Dengla,2691,W201B,W150W,L3B,L368W,L331B,W411W,D202B,W344W,W147B,W134W,W75W,7.5,52.5,54.5,35.75,0,7,2,2575
42,80,UKR,FM,only_strong_moves,Maksym Dubnevych,2756,D428W,L435B,W196W,W426B,W66W,W349B,L22B,L33W,W330B,W91W,W80B,7.5,51,52.5,34.75,0,7,4,2615
43,99,CAN,IM,saikrishnaReturns,Sai Krishna G V,2709,W461W,W355B,D18B,W83W,W35B,L4W,W11B,W32W,L15W,D24B,L20W,7,74.5,75.5,42.5,0,6,3,2853
44,63,ARG,GM,Rodalquilar,Leonardo Tristan,2776,W223B,W134W,W65B,L316B,W49W,L6W,W26B,W59W,L16W,W55B,L28W,7,71.5,75.5,45.5,0,7,4,2753
45,175,INT,IM,bazar-wokzal,Nikolai Vlassov,2640,W205B,W22W,L73W,L311B,W223W,W83B,W36B,L27W,L64B,W126W,W107W,7,67,71,42.5,0,7,3,2703
46,24,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W199W,W393B,W56W,L10B,W320W,L7B,W86W,W99B,L51W,L54W,W84B,7,67,69,37.5,0,7,3,2698
47,170,ARG,FM,Franmu14,Francisco Javier Muñoz,2609,W96W,W25B,L32B,W28W,D74W,W346B,L148B,W210W,L58W,D107B,W120W,7,65.5,69,42.75,0,6,2,2773
48,223,ISR,FM,whitemirrorninja,shakked tifferet,2584,D2W,W325B,W425W,L6B,L27B,W127W,W352B,D100W,L56B,W115W,W101W,7,65,66.5,35,0,6,2,2755
49,171,PSE,IM,kosmeg,Konstantinos Megalios,2620,W300B,W106W,W392W,L2B,L44B,L59W,W161B,W68W,W121W,W60B,L31B,7,64,64,33.5,0,7,3,2762
50,102,GRC,FM,TERMINATOR_PC,Panagiotis Hristodoulou,2720,W200B,W135W,D323B,D9B,D344W,W325B,D23W,W106W,L25B,W102W,L22B,7,63.5,67.5,39,0,5,2,2793
51,85,RUS,IM,Korchmar_Vasiliy,Vasiliy Korchmar,2711,L140W,W197B,W403B,W340W,W367B,W106W,W19W,L6B,W46B,L25W,L18B,7,63,65,34.5,0,7,4,2770
52,103,CAN,FM,Defend1r,Tymur Keleberda,2714,L135W,W214B,W202W,W82B,L9W,W138B,W340B,W71W,L17W,L59B,W124W,7,62.5,66.5,37.5,0,7,4,2643
53,92,USA,FM,Bryanl106,Bryan Enming Lin,2736,W166B,L362W,W178B,W343W,W136B,L311B,W105W,L17B,W72W,W63W,L24B,7,62.5,65.5,39.5,0,7,3,2637
54,146,ITA,IM,eragon02,Edoardo Di Benedetto,2697,W504B,L9B,W355W,W416B,W107W,W312W,L25B,D73W,D98W,W46B,L21B,7,62.5,62.5,31.75,0,6,3,2784
55,172,RUS,FM,GlavkonVVS,SHAPIRO VIKTOR,2674,W417W,L35W,W339B,W321W,W337B,W21B,L34W,L23B,W166W,L44W,W98B,7,62,64,34,0,7,4,2783
56,119,CHL,IM,manitodeplomo,Daniel Barria,2625,W339W,W414B,L46B,W65W,L24B,W369W,W321W,L312B,W48W,W120B,L23W,7,62,64,34,0,7,2,2684
57,151,NOR,CM,ansko1999,Andreas Skotheim,2659,D211B,W185W,W14W,L315B,L325W,W153B,W353B,W327W,D29W,L23B,W108W,7,60,63.5,39.25,0,6,2,2649
58,55,USA,FM,rychessmaster1,Ryan Amburgy,2839,L103B,W411W,W462B,W374W,D80B,W347W,L12B,W89W,W47B,D22W,L26B,7,59,60,30.25,0,6,2,2670
