Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,6,RUS,GM,Duhless,Daniil Dubov,3096,W199W,W92B,W66W,W357B,W21W,W29B,W2W,L3B,D4W,W9B,W11W,9.5,77.5,80.5,66.5,0,9,4,2947
2,18,VNM,GM,wonderfultime,Tuan Minh Le,2981,W111W,W78B,W324W,W47B,W32W,W303B,L1B,D8W,W66B,W27W,W14B,9.5,72.5,77,63.25,0,9,5,2902
3,14,BLR,GM,DenLaz,Denis Lazavik,3038,W439W,W418B,W312W,D309B,W345B,W307W,W28B,W1W,D6W,W298B,D4B,9.5,63,63,51.5,0,8,4,2957
4,19,RUS,GM,dropstoneDP,David Paravyan,3046,W329B,W313W,W73B,W300W,D13B,D9W,W22B,W14W,D1B,W6B,D3W,9,78.5,83,65.25,0,7,4,2939
5,30,NLD,GM,GMBenjaminBok,Benjamin Bok,2959,W195W,W112B,W38W,L330B,W44W,W51B,L6W,W53W,W119B,W16B,D7W,8.5,70,74,57.25,0,8,4,2828
6,4,CHN,GM,LOVEVAE,Wei Yi,3074,L129W,W368B,W173B,W42W,W358B,W150W,W5B,W13W,D3B,L4W,W20B,8.5,68.5,71.5,52.25,0,8,5,2824
7,45,HUN,GM,sergiochess83,Sergey Grigoriants,2905,W58B,W154W,L37B,D153W,W96B,D71B,W333W,W163B,W46W,W13B,D5B,8.5,65.5,69.5,52,0,7,4,2751
8,26,KAZ,GM,Denis_Makhnyov,Denis Makhnev,2947,L97W,W118B,W331W,W52B,W360W,W324W,W72B,D2B,L27W,W84B,W26W,8.5,65,68,49.75,0,8,4,2774
9,15,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W438B,W350W,W53B,D345W,W309W,D4B,D305W,W36W,W299B,L1W,W25B,8.5,65,65.5,47,0,7,4,2905
