Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,13,INT,GM,artooon,Pranesh M,3027,W455W,W421B,W235W,W43B,D70W,W3B,W11W,L2B,W34W,W13B,W5B,9.5,69.5,69.5,57.25,0,9,5,2929
2,5,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,W82W,W428B,W37W,W271B,W338W,W28W,W5B,W1W,D33B,D4B,L8W,9,72.5,73.5,56.25,0,8,3,2946
3,11,ARM,GM,Njal28,Aram Hakobyan,2966,W456W,W30B,W41W,W360W,W16B,L1W,L314B,W53W,W46B,W24W,W15B,9,71.5,71.5,55.5,0,9,4,2835
4,14,ROU,GM,kirillshevchenko,Kirill Shevchenko,2990,W285B,W144W,L47B,W362W,W336B,W16W,W17B,W28W,W45B,D2W,D7B,9,68.5,70,54,0,8,4,2803
5,1,CHL,GM,nihalsarin,Nihal Sarin,3065,W192B,W176W,W73B,W324W,W339B,W310W,L2W,W316B,W15W,W33B,L1W,9,68,72,53.5,0,9,5,2936
6,29,INT,IM,Reader777,,2843,W411W,W105B,W72W,W320B,L310W,W326B,W41W,L9B,W44W,W312W,W22B,9,67.5,69,53.5,0,9,4,2803
7,20,USA,GM,AlexanderL,Aleksandr Lenderman,2882,W110B,W362W,D74B,W354W,W350B,W70W,L33B,W79W,W314B,W9B,D4W,9,64,67,51.75,0,8,4,2822
8,3,RUS,GM,lachesisQ,Ian Nepomniachtchi,3084,W399B,W366W,L314B,W167W,W351B,L313W,W51W,W71B,W315W,W311W,W2B,9,61,63,49.5,0,9,4,2794
9,10,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W281B,W342W,W42B,W236W,W314W,L11B,W189B,W6W,D13B,L7W,W28W,8.5,68.5,70.5,49,0,8,3,2873
10,8,RUS,GM,dropstoneDP,David Paravyan,3046,W159B,W423W,W48B,W29W,L28B,L189W,D78B,W320B,W49W,W45W,W39B,8.5,65.5,66.5,50.75,0,8,4,2767
11,2,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W305W,W422B,W381W,W315B,W311W,W9W,L1B,L13W,W43B,D12B,W34W,8.5,65.5,65.5,43.75,0,8,3,2889
12,19,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W303W,D341B,W287W,W74B,W23W,W14B,D313B,D314W,D311B,D11W,W33W,8.5,64.5,64.5,48,0,6,2,2850
13,25,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W129W,W142B,W76W,L314B,W72B,W53W,W21W,W11B,D9W,L1W,D18B,8,75,80.5,56.25,0,7,3,2824
