Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,2,CHL,GM,nihalsarin,Nihal Sarin,3065,W316W,W67B,W30W,D10B,W3W,W282B,W5W,D26B,W13W,D4W,W11B,9.5,78.5,81.5,69,0,8,3,2944
2,7,SRB,GM,mishanick,Aleksei Sarana,3016,W114B,W84W,W43B,L20W,W6B,W12W,W282W,D274B,W10B,W26W,W4B,9.5,75.5,80.5,69,0,9,5,2888
3,35,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2924,D360B,W116W,W82B,W64W,L1B,W38W,W34B,W279B,W24W,W16W,W15B,9.5,71,72.5,62.25,0,9,4,2875
4,14,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,W142B,W37W,D28B,W33W,W31B,W9W,W280B,W106W,W26W,D1B,L2W,9,76,81,63,0,8,3,2913
5,17,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W121W,W40B,W6W,W39B,W12W,D279B,L1B,W280W,W27W,D11B,W17W,9,75,80.5,64.25,0,8,2,2917
6,86,USA,NM,Valera_B5,Valery Sviridov,2958,W346W,W209B,L5B,W132W,L2W,W125B,W289W,W42W,W278B,W21B,W13W,9,67,69,50.5,0,9,4,2787
7,30,HUN,GM,sergiochess83,Sergey Grigoriants,2905,W126W,W143B,L60W,W324B,W161B,W36W,L19B,W61W,W53W,W47B,W14W,9,65.5,68.5,54,0,9,4,2752
8,41,NOR,GM,AryanTari,Aryan Tari,2909,W236B,W308W,W317B,D15B,L9W,W118W,D284B,W74W,W54B,W19W,W24W,9,62.5,65,50,0,8,3,2799
9,8,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W388W,D68B,W38W,W28W,W8B,L4B,L63W,W48B,W33W,W27B,W26B,8.5,75,75.5,56.75,0,8,4,2789
10,27,PER,IM,MITerryble,Renato Terry,2946,W378B,W249W,W314B,D1W,W57B,D11W,W16B,D14B,L2W,W277B,W25W,8.5,68.5,69.5,47.25,0,7,5,2915
11,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W333B,D117W,W65W,W83B,D17W,D10B,W60B,W134W,W15B,D5W,L1W,8,73,75.5,50.5,0,6,4,2840
12,46,CUB,GM,YQPerez,Yasser Quesada Perez,2820,W135W,W368B,W92B,W25W,L5B,L2B,L44W,W146W,W82B,W52W,W37W,8,69.5,70.5,45,0,8,3,2736
13,16,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W392B,W69W,W295B,W286W,W66B,D280W,D15W,W19B,L1B,W275W,L6B,8,69,69,43.75,0,7,4,2869
14,11,DEU,GM,Msb2,Matthias Bluebaum,3026,W93W,W115B,W329W,L66B,W318W,W41B,W20B,D10W,W276B,D17W,L7B,8,68,70.5,46.75,0,7,4,2832
15,10,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W309B,W172W,W304B,D8W,W303B,W27W,D13B,W278W,L11W,W20B,L3W,8,67.5,71,45,0,7,4,2884
16,5,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W300B,W367W,L39B,W37W,W35W,W292B,L10W,W63B,W46W,L3B,W43W,8,67.5,68.5,43.5,0,8,3,2782
17,38,USA,GM,TigrVShlyape,Gata Kamsky,2970,D122W,W391B,W117B,W331W,D11B,W143W,W25B,D24W,W274W,D14B,L5B,8,65.5,66,42.5,0,6,3,2855
18,89,POL,IM,Kubas1010,Piotr Sabuk,2699,W112B,W242W,L21W,W93B,L25B,L48W,W142B,W162W,W81B,W46W,W56W,8,65,67,44.5,0,8,4,2651
19,9,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,U--,W177W,W123W,W213B,W61W,W86B,W7W,L13W,W23B,L8B,W36W,8,63.5,67,50,0,8,3,2769
20,37,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W156B,W328W,W342B,W2B,L24W,W295B,L14W,W284W,W44B,L15W,W47B,8,63.5,65.5,42,0,8,6,2819
21,22,DEU,GM,rasmussvane,Rasmus Svane,2972,W192B,W307W,W18B,L60W,W47B,W52W,U--,W36W,W45B,L6W,W35B,8,62.5,66,50.5,0,8,5,2717
22,36,CAN,GM,hansen,Eric Hansen,2852,W166W,W90B,W321W,L106W,W317B,L60W,L74B,W123W,W38B,W55B,W50W,8,59.5,62.5,43.5,0,8,4,2687
23,63,RUS,GM,alexrustemov,Alexander Rustemov,2861,W175B,W150W,L106B,W214W,W319B,W293W,L274B,W37W,L19W,W54B,W51W,8,59,62,41,0,8,3,2723
24,12,BLR,GM,DenLaz,Denis Lazavik,3038,W94B,W44W,W45B,W134W,W20B,L26W,W283W,D17B,L3B,W34W,L8B,7.5,75,80,50,0,7,3,2846
25,13,DEU,GM,GM_dmitrij,Dmitrij Kollars,2907,W104W,W62B,W63W,L12B,W18W,W286B,L17W,D281B,W28W,W59W,L10B,7.5,71.5,76.5,49.25,0,7,2,2781
26,20,RUS,GM,Andreikka,Andrey Esipenko,2938,W393B,W120W,W318B,W47W,W60B,W24B,W279W,D1W,L4B,L2B,L9W,7.5,71.5,71.5,39.75,0,7,4,2926
27,33,ESP,GM,tptagain,David Anton Guijarro,2925,W164B,W96W,D64B,W330W,W290B,L15B,W33W,W35W,L5B,L9W,W40B,7.5,69,71.5,42.75,0,7,3,2751
28,77,IRN,FM,artin10862,Artin Ashraf,2802,W341B,W202W,D4W,L9B,W98W,W90W,L276B,W116W,L25B,W77W,W76B,7.5,66,68,41,0,7,2,2722
29,66,BRA,GM,GMRafpig,Rafael Leitao,2793,W187W,L141B,W108W,D98B,W68B,L35W,D147B,W94W,W48B,D62W,W73B,7.5,61.5,66,45.25,0,6,3,2569
30,58,CAN,GM,KNVB,Aman Hambleton,2796,W370W,W302B,L1B,W298W,L83W,W85B,D277B,W118W,L34B,W115W,W61W,7.5,60.5,61.5,35.25,0,7,2,2672
31,59,USA,GM,dretch,Conrad Holt,2885,D259B,W122W,W147B,W327W,L4W,W72B,L35B,W188W,L59B,W69W,W64B,7.5,60,60.5,37.25,0,7,3,2649
