Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,17,SRB,GM,mishanick,Aleksei Sarana,3016,W112W,W76B,W37W,W74W,W2B,W243B,D13W,W6B,D3B,D4W,W11B,9.5,77.5,83,70,0,8,5,2973
2,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W136W,W48B,W27W,W38B,L1W,W261B,W9W,W77B,W7B,W13W,D3B,9.5,76,80,66,0,9,5,2926
3,10,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,W107B,W138W,W273B,W61W,W14B,D12W,W36B,D13B,D1W,W8B,D2W,9,75.5,79,61.5,0,7,5,2934
4,7,DEU,GM,GM_dmitrij,Dmitrij Kollars,2907,W82W,D247B,W65W,L242W,W76B,W63W,W32B,W36W,W38B,D1B,W14W,9,70.5,76,62,0,8,3,2789
5,20,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W342B,W90W,D63B,D17W,W253B,D62W,W39W,W105B,W24W,D6B,W13B,9,69,70,55,0,7,4,2795
6,9,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W202W,W337B,W126W,D75B,W26W,W167B,W12B,L1W,W241B,D5W,W15W,9,67,68.5,51.5,0,8,4,2834
7,8,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W80B,W289W,D242B,W67W,L36B,W265B,W26W,W246B,L2W,W38W,W12B,8.5,67.5,70.5,50.75,0,8,4,2831
8,15,PER,IM,MITerryble,Renato Terry,2946,W314W,D45B,W135W,W307B,W75W,L36W,W61B,W33W,W28B,L3W,W27B,8.5,65.5,67.5,48,0,8,4,2783
9,27,PNG,GM,ChristopherYoo,Christopher Woojin Yoo,2966,W128W,D135B,W309W,W308B,W66W,W244W,L2B,W29W,L11B,W242W,W28B,8.5,64,66.5,46.5,0,8,2,2838
10,33,ARG,GM,platy3,Alan Pichot,2827,W127W,W81B,L264W,L35B,W113W,W291B,W19W,D109B,W62W,W61B,W24W,8.5,61.5,64.5,50.75,0,8,3,2678
11,14,ARM,GM,Sargsyan_Shant,Shant Sargsyan,2990,W113B,W316W,W51B,W109W,W28W,L13B,L42B,W242W,W9W,W23B,L1W,8,73,75,50.5,0,8,3,2833
12,30,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W148B,W30W,W312B,W254W,W24B,D3B,L6W,D244W,W245B,W22W,L7W,8,71,73,48,0,7,4,2860
13,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W304B,W344W,W223B,W40W,W258B,W11W,D1B,D3W,W14B,L2B,L5W,8,69,70,42.25,0,7,4,2936
14,24,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W343B,W97W,W263B,W41B,L3W,W108B,W249W,W42B,L13W,W37B,L4B,8,67.5,68.5,42.5,0,8,6,2825
15,96,TKM,GM,gahryman,,2666,W265W,W83B,L246B,W93W,W288B,W40W,L29B,W84B,W36W,W16W,L6B,8,66,69,47,0,8,3,2791
16,28,NOR,GM,AryanTari,Aryan Tari,2909,W151B,W35W,L109B,W52W,W263B,L37W,W41B,W253W,W45W,L15B,W25W,8,65.5,69.5,49,0,8,3,2700
17,85,USA,IM,Coachpoker,,2781,W139B,W170W,D92B,D5B,L77W,W202B,W81W,L25B,W86B,W56W,W38B,8,63.5,66.5,45.5,0,7,4,2705
18,310,USA,NM,PushingpawnsNYC,Shawn Martinez,2314,L64B,W295W,W49W,L21B,W47W,L262B,W204B,W267W,W75W,W74B,W51W,8,58.5,61.5,43,0,8,2,2607
19,111,ISR,FM,benny_aizenberg,Benny Aizenberg,2659,W378B,W29W,L40B,W327W,W208W,L246B,L10B,W80W,W124B,W77B,W37W,8,57.5,57.5,36.5,0,8,3,2752
20,93,POL,FM,mr_gustavo,Jakub Seemann,2659,W119B,W199W,W260W,L259B,L246B,W93W,W265B,W249W,D25W,W33B,D31B,8,56.5,59.5,42.5,0,7,3,2716
21,124,GRC,IM,DarkAlekhine,Stamatis Kourkoulos-Arditis,2728,W368W,L194B,W355W,W18W,L42B,W269W,W53B,L37W,W85B,W78B,W39W,8,56.5,56.5,39,0,8,3,2634
22,76,AUS,IM,IgorBjelobrk,Igor Bjelobrk,2649,L150W,W187B,W134W,D80B,W278W,W194B,D25W,W124B,W77W,L12B,W50B,8,56,59.5,40.25,0,7,4,2667
23,48,RUS,IM,Eduard_Limonov,Yaroslav Remizov,2750,W367B,L275W,W323B,W86W,W289B,L105W,W60B,W74W,W244B,L11W,W45B,8,54,54.5,37.5,0,8,6,2671
24,13,IND,GM,vi_pranav,Pranav V,2964,W332W,W50B,W108W,W249B,L12W,W27W,D33B,W248W,L5B,W35W,L10B,7.5,70.5,72.5,43.25,0,7,2,2790
25,32,USA,GM,TigrVShlyape,Gata Kamsky,2970,W117B,W262W,L74B,W319W,W109B,D28W,D22B,W17W,D20B,W32W,L16B,7.5,68,70,44.25,0,6,2,2705
26,46,UKR,GM,Peng_Li-Min,Li Min Peng,2851,W331B,W297W,W70B,D244W,L6B,W65W,L7B,W71B,W34W,L28W,W61B,7.5,67.5,69.5,41.5,0,7,4,2779
27,57,USA,GM,dretch,Conrad Holt,2885,W94B,W339W,L2B,W315W,W35W,L24B,D72W,W65B,W105W,W43B,L8W,7.5,66,67,38.25,0,7,3,2749
28,100,INT,GM,oskariot,Oskar Wieczorek,2677,W175W,W228B,W208W,W246W,L11B,D25B,W43W,W122B,L8W,W26B,L9W,7.5,65,66,37.25,0,7,3,2836
29,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W379W,L19B,W107W,D76B,W185W,W266B,W15W,L9B,D78W,D41B,W35W,7.5,64,64,38,0,6,1,2638
