Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,14,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W393B,W297B,W65W,W319B,L6B,W82B,W45W,W7B,W10W,D8W,W14B,9.5,68.5,69.5,56.75,0,9,6,2932
2,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W117W,L286B,W104W,W165B,W306B,W48W,W279B,D6W,W270B,W14W,W9B,9.5,64.5,68,59.25,0,9,5,2855
3,34,USA,GM,Zkid,Steven Zierk,2861,W351B,W115W,W46B,W221B,D10W,L14B,W29W,W60W,D271W,W40W,W20B,9,68,70.5,54.75,0,8,4,2869
4,4,USA,GM,GMWSO,Wesley So,3103,W96B,W353W,L285W,W71W,W40W,W295B,L17B,W282B,W30W,W270W,W8B,9,64,66,53.5,0,9,4,2851
5,16,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,D89B,W380W,L342B,W386B,W63W,W21W,W285B,D18W,W44W,W15B,W6B,9,60.5,62,52.5,0,8,4,2763
6,36,IRN,GM,Masmos97,Masoud Mosadeghpour,2974,W95B,W63B,W286W,W24W,W1W,W123W,D8B,D2B,D9B,W13W,L5W,8.5,79,83.5,61.25,0,7,2,2976
7,8,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W247B,W132W,W32W,W16W,W17B,W15B,L14B,L1W,W82W,D25B,W30B,8.5,75,76,54.75,0,8,4,2899
8,6,CHN,GM,chesspanda123,Yu Yangyi,3047,W118B,W23W,W294B,W45B,W279W,W280B,D6W,W269B,D14W,D1B,L4W,8.5,73,77,55,0,7,5,2949
9,9,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W292B,L24W,W168B,W87B,W33W,W197B,W25B,W17W,D6W,W269B,L2W,8.5,71,75,53.75,0,8,6,2856
10,7,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W154B,W49W,W282B,W318W,D3B,D270W,W157B,W22B,L1B,D28W,W16B,8.5,71,74,52.75,0,7,5,2902
11,15,ARE,GM,Salem-AR,Salem AR Saleh,3003,W145B,W69W,W44B,L61W,W317B,D285W,W31W,L273B,W47B,W26W,W25W,8.5,65.5,68.5,53.25,0,8,4,2803
12,12,IND,GM,vi_pranav,Pranav V,2964,W354B,W281W,L296W,W101B,W125W,L41W,D173B,W54W,W38B,W31B,W29B,8.5,61.5,63.5,50.25,0,8,5,2735
13,22,NLD,GM,GMBenjaminBok,Benjamin Bok,2959,W226B,L83W,W181W,W93B,D299W,W129B,W65B,W61W,W273W,L6B,W24B,8.5,61,63.5,47,0,8,5,2747
14,5,RUS,GM,Duhless,Daniil Dubov,3096,W78W,D342B,W381W,W166B,W18W,W3W,W7W,W272B,D8B,L2B,L1W,8,73,74.5,50,0,7,2,2919
15,27,USA,GM,Sebastian,Leinier Dominguez Perez,2932,W345B,W73W,W51W,W285W,W197B,L7W,W41B,D30B,D28W,L5W,W27B,8,69,71.5,46.5,0,7,4,2838
