Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W108B,W47W,W55B,W323B,W20W,W328B,W9W,D3W,W10B,D2W,W11B,10,77.5,82.5,73.5,0,9,6,2924
2,4,DEU,GM,Msb2,Matthias Bluebaum,3026,W469B,W113W,W56B,D32W,D27B,W211W,W20B,W321W,W3B,D1B,D7W,9,75,75,57.75,0,7,4,2885
3,9,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W79W,W380B,W21W,W211B,W329W,W319B,W16W,D1B,L2W,W9B,D10B,9,74.5,77.5,59.25,0,8,4,2921
4,36,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W353B,W76W,W92B,L10W,W109B,W105W,D34B,W325B,D41W,W45W,W23B,9,68,72,56.25,0,8,5,2838
5,43,SRB,GM,DrVelja,Velimir Ivic,2918,W344W,W106B,D118B,W149W,W339B,D8B,W122W,L29W,W13B,W41B,W17W,9,67,71.5,56.75,0,8,4,2840
6,26,USA,GM,AlexanderL,Aleksandr Lenderman,2882,W470B,W445W,W335B,W338W,L16B,W43W,D319B,W53W,D45B,W14W,W15B,9,62,62,47.25,0,8,3,2759
7,3,SWE,IM,Sokoloco,Yahli Sokolovsky,2706,U--,W302B,W274W,W99W,W139B,W346W,W328W,W13B,D8W,W24B,D2B,9,57,58,49.25,0,8,4,2838
8,16,PER,IM,MITerryble,Renato Terry,2946,W147B,W140W,D374B,W31W,W254B,D5W,W27B,W15W,D7B,L10W,W25B,8.5,72.5,75.5,56.5,0,7,4,2856
9,27,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W212W,W100B,W331W,W42B,W14W,W327W,L1B,D45B,W319W,L3W,W33B,8.5,71,75.5,53,0,8,3,2823
10,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W397W,W275B,W93W,W4B,L328W,W18B,W325W,W322B,L1W,W8B,D3W,8.5,70,72,52.5,0,8,5,2928
11,29,RUS,IM,demon64fields,Oleg Vastrukhin,2903,D129W,W341B,W389W,D374B,W92B,W332W,D24B,W30W,W72B,W29B,L1W,8.5,64,66.5,48,0,7,4,2820
12,34,USA,GM,TigrVShlyape,Gata Kamsky,2970,W482B,W291W,D46B,W72W,D95B,L335W,W82B,W330W,D33B,W320W,W29W,8.5,59.5,59.5,44.25,0,7,2,2701
13,17,SRB,GM,mishanick,Aleksei Sarana,3016,W124W,W33B,W396W,W75W,W19B,L16W,W329B,L7W,L5W,W50B,W44W,8,73,75,49,0,8,4,2799
14,64,UKR,GM,Peng_Li-Min,Li Min Peng,2851,W104B,W112W,W153B,W26W,L9B,L29W,W74B,W160W,W28B,L6B,W41W,8,72,77,52,0,8,4,2761
15,46,DEU,GM,Alexander_Donchenko,Alexander Donchenko,2863,W144B,D58W,D121B,W411W,W65B,W74W,W17B,L8B,W122W,W26B,L6W,8,71.5,73.5,49.5,0,7,4,2761
16,59,ISR,GM,ColErranMorad,Maxim Rodshtein,2820,W89W,W377B,W381W,W122B,W6W,W13B,L3B,L24W,W322W,L17B,W46B,8,70.5,73.5,48.5,0,8,4,2847
17,21,RUS,GM,shimastream,Aleksandr Shimanov,3026,W161W,W139B,W48W,W94B,L319W,W93B,L15W,W52B,W44W,W16W,L5B,8,70,75,51.5,0,8,4,2786
18,35,USA,GM,TenisMaster,Yuniesky Quesada,2881,W179W,W81B,W82W,D367B,W35B,L10W,D80B,W48W,L46W,W54B,W43W,8,68.5,72,51.5,0,7,3,2752
19,50,BRA,GM,GMKrikor,Krikor Sevag Mekhitarian,2783,W134B,W119W,W96B,W360W,L13W,L30B,W65W,W95B,L23B,W82W,W47B,8,68,71.5,48,0,8,4,2752
20,33,IND,GM,mitrabhaa,Mitrabha Guha,2823,W160W,W87B,W345W,W376B,L1B,W347W,L2W,D94B,W37W,W31B,D21W,8,67.5,70.5,44.5,0,7,3,2779
21,81,SRB,GM,Hasangatin_Ramil,Рамиль Хасангатин,2730,W483W,W451B,L3B,W111W,W115B,D22W,L41W,W73B,W83W,W30W,D20B,8,65.5,65.5,41.5,0,7,3,2742
22,28,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W343B,W85W,W330B,L327B,W47W,D21B,L72W,W103W,W90B,D53W,W45B,8,64.5,69,50,0,7,4,2685
23,19,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2846,W395W,L98B,W416W,W76B,W365W,L42B,W60W,W43B,W19W,W27B,L4W,8,64,66,44,0,8,3,2720
24,2,DEU,GM,GM_dmitrij,Dmitrij Kollars,2907,U--,W287B,W54W,W100B,W367W,W44B,D11W,W16B,D29W,L7W,W57B,8,63.5,65.5,48.5,0,7,5,2768
25,37,HRV,GM,Bulldog167,Leon Livaic,2881,W430W,W304B,L98W,W49B,W380W,W345B,L29B,W54W,W35B,W46W,L8W,8,59,60,38,0,8,4,2740
26,23,RUS,GM,Anton_Demchenko,Anton Demchenko,2908,W484W,W73B,W390W,L14B,L345W,W101B,W350W,W332B,W42B,L15W,W63B,8,58,58,38,0,8,5,2709
27,38,RUS,IM,MatthewG-p4p,Matvey Galchenko,2895,D297B,W425W,W355B,W387W,D2W,W330B,L8W,W331B,W80W,L23W,W64B,8,57,58.5,36.75,0,7,4,2763
28,25,ROU,IM,jacky72,Mihnea Costachi,2882,L420W,W418B,W454W,W62B,W350W,W52B,L45W,W335B,L14W,W48B,W42B,8,56,57,40,0,8,6,2669
29,14,RUS,GM,BillieKimbah,Maxim Matlakov,2986,W131B,L92W,W451W,W291B,W162W,W14B,W25W,W5B,D24B,L11W,L12B,7.5,69,70,43,0,7,4,2777
30,5,IND,GM,vi_pranav,Pranav V,2964,W78W,W154B,D31W,L254W,W389B,W19W,W57B,L11B,W49W,L21B,W90B,7.5,68,70.5,46.75,0,7,4,2741
31,76,CHN,NM,Abund,"Yuan, Qingyu",2705,W371B,W356W,D30B,L8B,W87W,W73B,W339W,L41B,W81W,L20W,W79B,7.5,65.5,69,41.75,0,7,3,2753
32,45,CHL,GM,XDPS,Pablo Salinas Herrera,2818,W146W,W411B,W62W,D2B,L325B,W361W,D54B,L33W,W69B,D86W,W76B,7.5,65,67,42.75,0,6,3,2703
33,144,ESP,FM,Rutricks,Rubén Domingo Núñez,2551,W159B,L13W,W373B,W290W,L211W,W240B,W75W,W32B,D12W,W72B,L9W,7.5,62.5,64.5,39.25,0,7,5,2712
