Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W108B,W88W,W36B,W47B,W11W,W20B,W351W,W15B,D35W,W2W,D5B,10,78,84,75.75,0,9,5,2901
2,54,SRB,GM,Beca95,Aleksandar Indjic,2969,W170B,W228W,W440B,W30B,D4W,D17W,W56B,W351W,W25W,L1B,W15W,9,74,76,57.5,0,8,4,2870
3,50,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2846,W129B,W121W,W415B,L367B,W82W,W142B,W17W,W18B,W4B,D6W,D10W,9,71.5,74.5,60.75,0,8,5,2811
4,29,TUR,GM,SantoBlue,Vahap Sanal,2916,W337B,W221W,W52B,W419W,D2B,W21B,D16W,W64B,L3W,W72W,W35B,9,70,71,53.5,0,8,5,2845
5,9,IND,GM,vi_pranav,Pranav V,2964,W427B,W114W,D105B,W85W,L18B,W207W,W381B,W31W,W12B,W35B,D1W,9,69,72,56,0,8,4,2868
6,3,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W120B,D48W,W461B,D105W,W416B,W357W,D31B,W354W,W29B,D3B,W25W,9,66,67.5,52.75,0,7,4,2821
7,20,UKR,GM,GOGIEFF,Anton Korobov,3008,W390W,D45B,L361W,W309B,W209W,W83B,W40B,D21W,W105B,W18W,W26B,9,65,67.5,54.5,0,8,5,2710
8,51,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W112W,W316B,L30W,W443B,W394W,W169B,D32B,W33W,W352W,D10B,W17W,9,62.5,64.5,49,0,8,3,2775
9,10,ARM,GM,Njal28,Aram Hakobyan,2966,W148W,W69B,L22W,W221B,W50W,W57B,D12W,L19B,W44W,W21B,W37W,8.5,73.5,78,57.75,0,8,4,2778
10,6,VNM,GM,wonderfultime,Tuan Minh Le,2981,W383W,D359B,W45W,W207B,L29W,W144W,W24B,W20W,W19B,D8W,D3B,8.5,72.5,77,57.5,0,7,3,2771
11,41,INT,FM,snowlord,Ivan Yeletsky,2869,W329W,W109B,W360W,W65B,L1B,W75W,L35B,W88W,D353B,W42W,W34B,8.5,71,72.5,51.75,0,8,3,2808
12,43,UKR,GM,igorkovalenko,Igor Kovalenko,2809,W428W,W386B,L367W,W267B,W69W,W60B,D9B,W362W,L5W,W30B,W29B,8.5,65,68,49.75,0,8,5,2783
13,4,SRB,GM,mishanick,Aleksei Sarana,3016,W412W,W44B,W23W,L271B,W389W,L24B,W365W,W363B,W358W,D15B,W16W,8.5,64,67.5,51.5,0,8,2,2809
